question,label
강아지 혀위축 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 다한 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 호흡수감소 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 충치 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 핑사운드 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 흉골통증 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 다모증 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 땀흘림 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 고체온 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 연하증가 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 체중미달 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 전신무력 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 인두궤양 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 자궁 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 동공확대 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 눈떨림 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 대변실금 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 식욕불량 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 연하불량 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 배꼽 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 흉골 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 기형 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 백모증 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 이상심음 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 심외잡음 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 진전음 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 뻣뻣함 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 공격성 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 진전증 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 호흡장애 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 무호흡 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 다지증 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 늘어짐 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 등경련 궁금해,S-ANIMAL S-SYMPTOM1 O
강아지 피부홍진 궁금해,S-ANIMAL S-SYMPTOM1 O
고양이 저체온,S-ANIMAL S-SYMPTOM1
고양이 거친피모,S-ANIMAL S-SYMPTOM1
고양이 곤두선털,S-ANIMAL S-SYMPTOM1
고양이 과각화증,S-ANIMAL S-SYMPTOM1
고양이 난산,S-ANIMAL S-SYMPTOM1
고양이 무기력,S-ANIMAL S-SYMPTOM1
고양이 침울,S-ANIMAL S-SYMPTOM1
고양이 졸림,S-ANIMAL S-SYMPTOM1
고양이 생기없음,S-ANIMAL S-SYMPTOM1
고양이 발육정지,S-ANIMAL S-SYMPTOM1
고양이 변비,S-ANIMAL S-SYMPTOM1
고양이 배변안됨,S-ANIMAL S-SYMPTOM1
고양이 비만,S-ANIMAL S-SYMPTOM1
고양이 체중과다,S-ANIMAL S-SYMPTOM1
고양이 과제충,S-ANIMAL S-SYMPTOM1
고양이 서맥,S-ANIMAL S-SYMPTOM1
고양이 식욕부진,S-ANIMAL S-SYMPTOM1
고양이 식욕감소,S-ANIMAL S-SYMPTOM1
고양이 식욕절폐,S-ANIMAL S-SYMPTOM1
고양이 저체온,S-ANIMAL S-SYMPTOM1
고양이 낮은체온,S-ANIMAL S-SYMPTOM1
고양이 탈모,S-ANIMAL S-SYMPTOM1
고양이 무로,S-ANIMAL S-SYMPTOM1
고양이 좌각차단,S-ANIMAL S-SYMPTOM1
고양이 우각차단,S-ANIMAL S-SYMPTOM1
고양이 양각차단,S-ANIMAL S-SYMPTOM1
고양이 홍반,S-ANIMAL S-SYMPTOM1
고양이 발적,S-ANIMAL S-SYMPTOM1
고양이 다뇨증,S-ANIMAL S-SYMPTOM1
고양이 다식증,S-ANIMAL S-SYMPTOM1
고양이 과도한식욕,S-ANIMAL S-SYMPTOM1
고양이 다음,S-ANIMAL S-SYMPTOM1
고양이 빠른호흡,S-ANIMAL S-SYMPTOM1
고양이 과호흡,S-ANIMAL S-SYMPTOM1
고양이 떨림,S-ANIMAL S-SYMPTOM1
고양이 오한,S-ANIMAL S-SYMPTOM1
고양이 발열,S-ANIMAL S-SYMPTOM1
고양이 고열,S-ANIMAL S-SYMPTOM1
고양이 발작,S-ANIMAL S-SYMPTOM1
고양이 실신,S-ANIMAL S-SYMPTOM1
고양이 경련,S-ANIMAL S-SYMPTOM1
고양이 간질발작,S-ANIMAL S-SYMPTOM1
고양이 부정맥,S-ANIMAL S-SYMPTOM1
고양이 흉강소리,S-ANIMAL S-SYMPTOM1
고양이 비정상적행동,S-ANIMAL S-SYMPTOM1
고양이 설사,S-ANIMAL S-SYMPTOM1
고양이 수척,S-ANIMAL S-SYMPTOM1
고양이 건강상태불량,S-ANIMAL S-SYMPTOM1
고양이 심장잡음,S-ANIMAL S-SYMPTOM1
고양이 운동실조,S-ANIMAL S-SYMPTOM1
고양이 협조불능,S-ANIMAL S-SYMPTOM1
고양이 절뚝거림,S-ANIMAL S-SYMPTOM1
강아니 넘어짐,S-ANIMAL S-SYMPTOM1
고양이 재채기,S-ANIMAL S-SYMPTOM1
고양이 전신허약,S-ANIMAL S-SYMPTOM1
고양이 부전마비,S-ANIMAL S-SYMPTOM1
고양이 마비,S-ANIMAL S-SYMPTOM1
고양이 지각과민,S-ANIMAL S-SYMPTOM1
고양이 예민함,S-ANIMAL S-SYMPTOM1
고양이 과다운동,S-ANIMAL S-SYMPTOM1
고양이 체중감소,S-ANIMAL S-SYMPTOM1
고양이 혈뇨,S-ANIMAL S-SYMPTOM1
고양이 폐음감소,S-ANIMAL S-SYMPTOM1
고양이 탈수,S-ANIMAL S-SYMPTOM1
고양이 호흡곤란,S-ANIMAL S-SYMPTOM1
고양이 개구호흡,S-ANIMAL S-SYMPTOM1
고양이 그르렁거림,S-ANIMAL S-SYMPTOM1
고양이 가쁜호흡,S-ANIMAL S-SYMPTOM1
고양이 후두,S-ANIMAL S-SYMPTOM1
고양이 인두종창,S-ANIMAL S-SYMPTOM1
고양이 흥분,S-ANIMAL S-SYMPTOM1
고양이 헛소리,S-ANIMAL S-SYMPTOM1
고양이 광분,S-ANIMAL S-SYMPTOM1
고양이 판누스,S-ANIMAL S-SYMPTOM1
고양이 눈부심,S-ANIMAL S-SYMPTOM1
고양이 실명,S-ANIMAL S-SYMPTOM1
고양이 시력상실,S-ANIMAL S-SYMPTOM1
고양이 동공축소,S-ANIMAL S-SYMPTOM1
고양이 간종대,S-ANIMAL S-SYMPTOM1
고양이 거리감각이상,S-ANIMAL S-SYMPTOM1
고양이 근긴장증,S-ANIMAL S-SYMPTOM1
고양이 근경직증,S-ANIMAL S-SYMPTOM1
고양이 기립불능,S-ANIMAL S-SYMPTOM1
고양이 다우너,S-ANIMAL S-SYMPTOM1
고양이 꼬리,S-ANIMAL S-SYMPTOM1
고양이 단백뇨,S-ANIMAL S-SYMPTOM1
고양이 녹내장,S-ANIMAL S-SYMPTOM1
고양이 홍채결함,S-ANIMAL S-SYMPTOM1
강아이 야윔,S-ANIMAL S-SYMPTOM1
고양이 백내장,S-ANIMAL S-SYMPTOM1
고양이 수정체혼탁,S-ANIMAL S-SYMPTOM1
고양이 복부팽만,S-ANIMAL S-SYMPTOM1
고양이 비출혈,S-ANIMAL S-SYMPTOM1
고양이 코피,S-ANIMAL S-SYMPTOM1
고양이 안검하수,S-ANIMAL S-SYMPTOM1
고양이 블랙아이,S-ANIMAL S-SYMPTOM1
고양이 불임,S-ANIMAL S-SYMPTOM1
고양이 앞다리,S-ANIMAL S-SYMPTOM1
고양이 사산,S-ANIMAL S-SYMPTOM1
고양이 배변곤란,S-ANIMAL S-SYMPTOM1
고양이 이동거부,S-ANIMAL S-SYMPTOM1
고양이 적색뇨,S-ANIMAL S-SYMPTOM1
고양이 갈색뇨,S-ANIMAL S-SYMPTOM1
고양이 전방축농,S-ANIMAL S-SYMPTOM1
고양이 전신파행,S-ANIMAL S-SYMPTOM1
고양이 타박상,S-ANIMAL S-SYMPTOM1
고양이 빈혈,S-ANIMAL S-SYMPTOM1
고양이 혈변,S-ANIMAL S-SYMPTOM1
고양이 악취,S-ANIMAL S-SYMPTOM1
고양이 혼수상태,S-ANIMAL S-SYMPTOM1
고양이 방향감각상실,S-ANIMAL S-SYMPTOM1
고양이 기억상실,S-ANIMAL S-SYMPTOM1
고양이 분변실금,S-ANIMAL S-SYMPTOM1
고양이 연하장애,S-ANIMAL S-SYMPTOM1
고양이 유두부종,S-ANIMAL S-SYMPTOM1
고양이 이식증,S-ANIMAL S-SYMPTOM1
고양이 이기증,S-ANIMAL S-SYMPTOM1
고양이 케톤뇨,S-ANIMAL S-SYMPTOM1
고양이 이빨결손,S-ANIMAL S-SYMPTOM1
강아이 백반증,S-ANIMAL S-SYMPTOM1
고양이 백피증,S-ANIMAL S-SYMPTOM1
고양이 돌연사,S-ANIMAL S-SYMPTOM1
고양이 급사,S-ANIMAL S-SYMPTOM1
고양이 배뇨곤란,S-ANIMAL S-SYMPTOM1
고양이 무뇨,S-ANIMAL S-SYMPTOM1
고양이 농포,S-ANIMAL S-SYMPTOM1
고양이 귀긁기,S-ANIMAL S-SYMPTOM1
고양이 침흘림,S-ANIMAL S-SYMPTOM1
고양이 다뇨,S-ANIMAL S-SYMPTOM1
고양이 저작곤란,S-ANIMAL S-SYMPTOM1
고양이 경련,S-ANIMAL S-SYMPTOM1
고양이 빈뇨,S-ANIMAL S-SYMPTOM1
고양이 유방염,S-ANIMAL S-SYMPTOM1
고양이 유방,S-ANIMAL S-SYMPTOM1
고양이 방광종대,S-ANIMAL S-SYMPTOM1
고양이 개구장애,S-ANIMAL S-SYMPTOM1
고양이 개구곤란,S-ANIMAL S-SYMPTOM1
고양이 골반위축,S-ANIMAL S-SYMPTOM1
고양이 둔부위축,S-ANIMAL S-SYMPTOM1
고양이 혀위축,S-ANIMAL S-SYMPTOM1
고양이 다한,S-ANIMAL S-SYMPTOM1
고양이 호흡수감소,S-ANIMAL S-SYMPTOM1
고양이 충치,S-ANIMAL S-SYMPTOM1
고양이 핑사운드,S-ANIMAL S-SYMPTOM1
고양이 흉골통증,S-ANIMAL S-SYMPTOM1
고양이 다모증,S-ANIMAL S-SYMPTOM1
고양이 땀흘림,S-ANIMAL S-SYMPTOM1
고양이 고체온,S-ANIMAL S-SYMPTOM1
고양이 연하증가,S-ANIMAL S-SYMPTOM1
고양이 체중미달,S-ANIMAL S-SYMPTOM1
고양이 전신무력,S-ANIMAL S-SYMPTOM1
고양이 인두궤양,S-ANIMAL S-SYMPTOM1
고양이 자궁,S-ANIMAL S-SYMPTOM1
고양이 동공확대,S-ANIMAL S-SYMPTOM1
고양이 눈떨림,S-ANIMAL S-SYMPTOM1
고양이 대변실금,S-ANIMAL S-SYMPTOM1
고양이 식욕불량,S-ANIMAL S-SYMPTOM1
고양이 연하불량,S-ANIMAL S-SYMPTOM1
고양이 배꼽,S-ANIMAL S-SYMPTOM1
고양이 흉골,S-ANIMAL S-SYMPTOM1
고양이 기형,S-ANIMAL S-SYMPTOM1
고양이 백모증,S-ANIMAL S-SYMPTOM1
고양이 이상심음,S-ANIMAL S-SYMPTOM1
고양이 심외잡음,S-ANIMAL S-SYMPTOM1
고양이 진전음,S-ANIMAL S-SYMPTOM1
고양이 뻣뻣함,S-ANIMAL S-SYMPTOM1
고양이 공격성,S-ANIMAL S-SYMPTOM1
고양이 진전증,S-ANIMAL S-SYMPTOM1
고양이 호흡장애,S-ANIMAL S-SYMPTOM1
고양이 무호흡,S-ANIMAL S-SYMPTOM1
고양이 다지증,S-ANIMAL S-SYMPTOM1
고양이 늘어짐,S-ANIMAL S-SYMPTOM1
고양이 등경련,S-ANIMAL S-SYMPTOM1
고양이 피부홍진,S-ANIMAL S-SYMPTOM1
고양이 저체온 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 거친피모 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 곤두선털 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 과각화증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 난산 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 무기력 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 침울 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 졸림 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 생기없음 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 발육정지 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 변비 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 배변안됨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 비만 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 체중과다 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 과제충 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 서맥 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 식욕부진 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 식욕감소 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 식욕절폐 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 저체온 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 낮은체온 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 탈모 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 무로 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 좌각차단 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 우각차단 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 양각차단 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 홍반 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 발적 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다뇨증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다식증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 과도한식욕 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다음 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 빠른호흡 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 과호흡 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 떨림 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 오한 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 발열 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 고열 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 발작 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 실신 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 경련 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 간질발작 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 부정맥 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 흉강소리 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 비정상적행동 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 설사 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 수척 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 건강상태불량 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 심장잡음 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 운동실조 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 협조불능 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 절뚝거림 궁금해요,S-ANIMAL S-SYMPTOM1 O
강아니 넘어짐 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 재채기 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 전신허약 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 부전마비 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 마비 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 지각과민 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 예민함 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 과다운동 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 체중감소 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 혈뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 폐음감소 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 탈수 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 호흡곤란 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 개구호흡 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 그르렁거림 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 가쁜호흡 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 후두 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 인두종창 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 흥분 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 헛소리 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 광분 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 판누스 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 눈부심 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 간종대 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 거리감각이상 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 근긴장증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 근경직증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 기립불능 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다우너 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 꼬리 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 단백뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 녹내장 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 홍채결함 궁금해요,S-ANIMAL S-SYMPTOM1 O
강아이 야윔 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 백내장 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 수정체혼탁 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 복부팽만 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 비출혈 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 코피 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 안검하수 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 블랙아이 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 불임 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 앞다리 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 사산 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 배변곤란 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 이동거부 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 적색뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 갈색뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 전방축농 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 전신파행 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 타박상 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 빈혈 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 혈변 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 악취 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 혼수상태 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 방향감각상실 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 기억상실 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 분변실금 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 연하장애 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 유두부종 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 이식증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 이기증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 케톤뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 이빨결손 궁금해요,S-ANIMAL S-SYMPTOM1 O
강아이 백반증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 백피증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 돌연사 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 급사 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 배뇨곤란 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 무뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 농포 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 귀긁기 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 침흘림 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 저작곤란 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 경련 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 빈뇨 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 유방염 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 유방 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 방광종대 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 개구장애 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 개구곤란 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 골반위축 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 둔부위축 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 혀위축 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다한 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 호흡수감소 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 충치 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 핑사운드 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 흉골통증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다모증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 땀흘림 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 고체온 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 연하증가 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 체중미달 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 전신무력 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 인두궤양 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 자궁 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 동공확대 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 눈떨림 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 대변실금 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 식욕불량 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 연하불량 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 배꼽 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 흉골 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 기형 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 백모증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 이상심음 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 심외잡음 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 진전음 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 뻣뻣함 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 공격성 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 진전증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 호흡장애 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 무호흡 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 다지증 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 늘어짐 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 등경련 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 피부홍진 궁금해요,S-ANIMAL S-SYMPTOM1 O
고양이 저체온 질문,S-ANIMAL S-SYMPTOM1 O
고양이 거친피모 질문,S-ANIMAL S-SYMPTOM1 O
고양이 곤두선털 질문,S-ANIMAL S-SYMPTOM1 O
고양이 과각화증 질문,S-ANIMAL S-SYMPTOM1 O
고양이 난산 질문,S-ANIMAL S-SYMPTOM1 O
고양이 무기력 질문,S-ANIMAL S-SYMPTOM1 O
고양이 침울 질문,S-ANIMAL S-SYMPTOM1 O
고양이 졸림 질문,S-ANIMAL S-SYMPTOM1 O
고양이 생기없음 질문,S-ANIMAL S-SYMPTOM1 O
고양이 발육정지 질문,S-ANIMAL S-SYMPTOM1 O
고양이 변비 질문,S-ANIMAL S-SYMPTOM1 O
고양이 배변안됨 질문,S-ANIMAL S-SYMPTOM1 O
고양이 비만 질문,S-ANIMAL S-SYMPTOM1 O
고양이 체중과다 질문,S-ANIMAL S-SYMPTOM1 O
고양이 과제충 질문,S-ANIMAL S-SYMPTOM1 O
고양이 서맥 질문,S-ANIMAL S-SYMPTOM1 O
고양이 식욕부진 질문,S-ANIMAL S-SYMPTOM1 O
고양이 식욕감소 질문,S-ANIMAL S-SYMPTOM1 O
고양이 식욕절폐 질문,S-ANIMAL S-SYMPTOM1 O
고양이 저체온 질문,S-ANIMAL S-SYMPTOM1 O
고양이 낮은체온 질문,S-ANIMAL S-SYMPTOM1 O
고양이 탈모 질문,S-ANIMAL S-SYMPTOM1 O
고양이 무로 질문,S-ANIMAL S-SYMPTOM1 O
고양이 좌각차단 질문,S-ANIMAL S-SYMPTOM1 O
고양이 우각차단 질문,S-ANIMAL S-SYMPTOM1 O
고양이 양각차단 질문,S-ANIMAL S-SYMPTOM1 O
고양이 홍반 질문,S-ANIMAL S-SYMPTOM1 O
고양이 발적 질문,S-ANIMAL S-SYMPTOM1 O
고양이 다뇨증 질문,S-ANIMAL S-SYMPTOM1 O
고양이 다식증 질문,S-ANIMAL S-SYMPTOM1 O
고양이 과도한식욕 질문,S-ANIMAL S-SYMPTOM1 O
고양이 다음 질문,S-ANIMAL S-SYMPTOM1 O
고양이 빠른호흡 질문,S-ANIMAL S-SYMPTOM1 O
고양이 과호흡 질문,S-ANIMAL S-SYMPTOM1 O
고양이 떨림 질문,S-ANIMAL S-SYMPTOM1 O
고양이 오한 질문,S-ANIMAL S-SYMPTOM1 O
고양이 발열 질문,S-ANIMAL S-SYMPTOM1 O
고양이 고열 질문,S-ANIMAL S-SYMPTOM1 O
고양이 발작 질문,S-ANIMAL S-SYMPTOM1 O
고양이 실신 질문,S-ANIMAL S-SYMPTOM1 O
고양이 경련 질문,S-ANIMAL S-SYMPTOM1 O
고양이 간질발작 질문,S-ANIMAL S-SYMPTOM1 O
고양이 부정맥 질문,S-ANIMAL S-SYMPTOM1 O
고양이 흉강소리 질문,S-ANIMAL S-SYMPTOM1 O
고양이 비정상적행동 질문,S-ANIMAL S-SYMPTOM1 O
고양이 설사 질문,S-ANIMAL S-SYMPTOM1 O
고양이 수척 질문,S-ANIMAL S-SYMPTOM1 O
고양이 건강상태불량 질문,S-ANIMAL S-SYMPTOM1 O
고양이 심장잡음 질문,S-ANIMAL S-SYMPTOM1 O
고양이 운동실조 질문,S-ANIMAL S-SYMPTOM1 O
고양이 협조불능 질문,S-ANIMAL S-SYMPTOM1 O
고양이 절뚝거림 질문,S-ANIMAL S-SYMPTOM1 O
강아니 넘어짐 질문,S-ANIMAL S-SYMPTOM1 O
고양이 재채기 질문,S-ANIMAL S-SYMPTOM1 O
